comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
biomass,6,2,0.9928850941123253,6.507369390953643,0.9879042265493139,1.696448709507575e-06,0.019489600736581715,0.08434990152735669,inf,0.00015704255767124046,0.010336296109166053,0.9895066613331627,biomass_06,PFT02,Root,pft,BaggingRegressor
biomass,6,3,0.7984741319970208,10.59545515614234,0.8177344797745368,4.8050993801377965e-05,0.06481099920216063,0.44891632628250355,inf,0.0001916381231737854,0.03597549757620396,0.9638328643006222,biomass_06,PFT03,Root,pft,BaggingRegressor
biomass,6,4,0.9693344869783104,7.882468465681058,0.906910862271271,7.311757992772929e-06,0.022793594909470877,0.1751157132346771,inf,0.005589868400087877,0.21465902846106058,0.7797511031388517,biomass_06,PFT04,Root,pft,BaggingRegressor
biomass,6,5,0.9687691906249167,10.08633478582038,0.9463808703014145,7.4465449153751155e-06,0.02282406688845846,0.17672240767679473,inf,0.00238509806482424,0.04818736995549514,0.9494275319796806,biomass_06,PFT05,Root,pft,BaggingRegressor
biomass,6,6,0.8351490523133964,6.429872260333973,0.8365766671727716,3.9306377607678476e-05,0.04179401472641554,0.4060184080637275,inf,9.365702455104258e-05,0.04339818707212562,0.9565081559033233,biomass_06,PFT06,Root,pft,BaggingRegressor
biomass,6,7,0.9897333599903623,7.662037659454163,0.9949286251349791,2.4479351477438673e-06,0.01962415351546761,0.101324429480939,inf,0.0001730948212318586,3.630866011470261e-07,0.999826542092167,biomass_06,PFT07,Root,pft,BaggingRegressor
biomass,6,8,0.7196122053304711,1.1658985716536872,0.9578924919246409,6.685450516679278e-05,0.012640809232842278,0.5295165669452929,inf,0.0019418615248827209,0.031144399605269817,0.9669137388698474,biomass_06,PFT08,Root,pft,BaggingRegressor
biomass,6,9,1.0,0.0,1.0,,,,,,,,biomass_06,PFT09,Root,pft,NoneType
biomass,6,10,0.7467307048452677,4.11247614021699,0.8091384878721133,6.038848239264003e-05,0.04230738514653852,0.5032586761842586,inf,0.0041296361060236975,0.017720996132686025,0.9781493677612904,biomass_06,PFT10,Root,pft,BaggingRegressor
biomass,6,11,0.9052619105172351,7.320268518847825,0.8768220358446172,2.258895791196111e-05,0.058303569151985216,0.30779553194087295,inf,0.0009594676024745821,0.0658308549707671,0.9332096774267583,biomass_06,PFT11,Root,pft,BaggingRegressor
biomass,6,12,0.9020093938323284,2.1680024389075694,0.910647719229347,2.3364474527341827e-05,0.03568000700190783,0.3130345127420803,inf,0.0024801258571854196,0.017434233166483605,0.980085640976331,biomass_06,PFT12,Root,pft,BaggingRegressor
biomass,6,13,0.7150810863582038,1.9125414656300084,0.6486851364501537,6.793488641912165e-05,0.02605887723869934,0.5337779628663928,inf,0.00018600584418754565,0.19706705864972973,0.8027469355060828,biomass_06,PFT13,Root,pft,BaggingRegressor
biomass,6,14,0.5138815258446308,2.1638384330517013,0.6567729177989166,0.00011590807681339274,0.03624899209691484,0.6972219690710909,inf,9.202678477238198e-05,0.023020256150646973,0.9768877170645807,biomass_06,PFT14,Root,pft,BaggingRegressor
biomass,6,15,0.4561261807536213,1.417631103885884,0.6327200522560221,0.00012967902223328054,0.024308171033072198,0.7374780127206361,670.9681381451431,0.00016233175614602753,0.018545195318646932,0.9812924729252069,biomass_06,PFT15,Root,pft,BaggingRegressor
biomass,7,2,0.9654863246898073,1.098516091211392,0.9413340493369977,8.229297880351142e-06,0.03572057318817015,0.1857785652603461,inf,0.002222753094653358,0.051950780739774285,0.9458264661655724,biomass_07,PFT02,Fruit,pft,BaggingRegressor
biomass,7,3,0.7767884412452112,2.1072457427748295,0.8138123418436097,5.3221640141818985e-05,0.0709781826958042,0.4724527053100541,inf,0.0030226769924977565,0.027227271120338594,0.9697500518871637,biomass_07,PFT03,Fruit,pft,BaggingRegressor
biomass,7,4,0.9758985451336061,0.231101747262091,1.0244567528362543,5.746651136479231e-06,0.017206881391564625,0.15524643270102503,inf,0.004854928381820422,0.053200264198586256,0.9419448074195933,biomass_07,PFT04,Fruit,pft,BaggingRegressor
biomass,7,5,0.9549362443460915,0.6215925837505833,0.9504432717044893,1.0744815368123165e-05,0.026344241561336114,0.21228225468443787,inf,3.153400159099014e-05,0.016661128416248828,0.9833073375821602,biomass_07,PFT05,Fruit,pft,BaggingRegressor
biomass,7,6,0.8162184356345634,1.4269711686806195,0.8649522865548253,4.382011549008978e-05,0.03615812911160485,0.4286975208295898,inf,0.006700387060672146,0.010908623772915437,0.9823909891664124,biomass_07,PFT06,Fruit,pft,BaggingRegressor
biomass,7,7,0.9866999226432641,0.1477744148629376,0.9845171393952021,3.1712153926408776e-06,0.02149130858555984,0.11532596133020458,inf,5.259519892578422e-05,0.005918900521889987,0.9940285042791843,biomass_07,PFT07,Fruit,pft,BaggingRegressor
biomass,7,8,0.6418362966862676,0.19436478585245112,0.8413388913617927,8.539907089025569e-05,0.014043162878404208,0.598467796388187,inf,0.001398805974495558,0.0011135518769098583,0.9974876421485946,biomass_07,PFT08,Fruit,pft,BaggingRegressor
biomass,7,9,1.0,0.0,1.0,,,,,,,,biomass_07,PFT09,Fruit,pft,NoneType
biomass,7,10,0.7952067855825857,1.368010992327973,0.8699789996958357,4.883004635608353e-05,0.041210192421511645,0.4525408428168824,inf,0.004541877538829757,0.00396493279717637,0.9914931896639939,biomass_07,PFT10,Fruit,pft,BaggingRegressor
biomass,7,11,0.9417734886509982,3.1019526481189965,0.9657903558258367,1.3883288352170187e-05,0.05012501502685625,0.2413017019189914,inf,0.0043657459324543315,0.0004710621031543697,0.9951631919643913,biomass_07,PFT11,Fruit,pft,BaggingRegressor
biomass,7,12,0.9121402531534709,1.1285160627093962,0.9489731849004693,2.094891436493303e-05,0.026106791432922976,0.29641144857533613,inf,0.0014876975699884831,0.0005880875388810793,0.9979242148911305,biomass_07,PFT12,Fruit,pft,BaggingRegressor
biomass,7,13,0.7244688774244983,1.556238307174385,0.5926564685902225,6.56965003756561e-05,0.019041992593663633,0.524910585314777,inf,0.000366854036971155,0.374483870006353,0.6251492759566758,biomass_07,PFT13,Fruit,pft,BaggingRegressor
biomass,7,14,0.6168117965784705,0.5882822880776386,0.751476008282612,9.136580911338328e-05,0.035244006053221276,0.6190219732945912,inf,3.156803622565064e-07,0.008976803672082681,0.9910228806475552,biomass_07,PFT14,Fruit,pft,BaggingRegressor
biomass,7,15,0.46607666210310517,0.3094208477156939,0.643979942695007,0.00012730647064780514,0.023245795238749086,0.7307005801947162,570.2822586908005,0.00016952302546446404,0.016363858794577496,0.9834666181799581,biomass_07,PFT15,Fruit,pft,BaggingRegressor
biomass,8,2,-0.00023052337804041478,1.4852389476987355e-10,3.7988593491672454e-06,0.0002384908257935242,0.01544129908091124,1.0001152550471573,inf,0.00023805492725743777,0.9995570599751274,0.00020488509761513543,biomass_08,PFT02,Labile,pft,BaggingRegressor
biomass,8,3,0.8635138675475751,23.646040731336154,0.8978107316192956,3.2543188472204304e-05,0.061366134105889196,0.36944029619469626,inf,0.00713929945614293,0.008999687887556845,0.9838610126563003,biomass_08,PFT03,Labile,pft,BaggingRegressor
biomass,8,4,-0.8091254702162833,1.5875338619378334e-09,0.4952262205603874,0.0004313603887020227,0.15876425966044608,1.3450373490042138,inf,0.05250157756211817,0.05162297509472474,0.8958754473431572,biomass_08,PFT04,Labile,pft,BaggingRegressor
biomass,8,5,-0.42331324872626697,1.413718944700021e-09,0.5041257486330916,0.00033936891958184713,0.1413815774293293,1.1930269270751046,inf,0.03263000607981749,0.021989454092172272,0.9453805398280101,biomass_08,PFT05,Labile,pft,BaggingRegressor
biomass,8,6,0.9433969930832933,22.04432434814683,0.9448719552188487,1.349618667541887e-05,0.04564150902891524,0.23791386449029564,inf,0.0016196297838207306,0.013112507698237486,0.9852678625179417,biomass_08,PFT06,Labile,pft,BaggingRegressor
biomass,8,7,0.998136361355443,1.617783447179589e-10,0.9905358819796767,4.443582843483521e-07,0.016178388444904965,0.04316988122009358,inf,0.006523842195709979,0.03945673685724894,0.9540194209470412,biomass_08,PFT07,Labile,pft,BaggingRegressor
biomass,8,8,0.969557751428698,5.815726602680785,0.9472325375402352,7.258523741369097e-06,0.019079944177526866,0.17447707176389107,inf,0.0030718435184683202,0.04825546059082855,0.948672695890703,biomass_08,PFT08,Labile,pft,BaggingRegressor
biomass,8,9,0.9869238268356516,0.8264753421104218,0.9920726229226758,3.1178286038026807e-06,0.020326196277903948,0.11435109603474924,inf,0.0010948503721765473,0.0001493400968246627,0.9987558095309986,biomass_08,PFT09,Labile,pft,BaggingRegressor
biomass,8,10,0.9695856299168,9.388469387943962,0.9545245372044262,7.251876510062012e-06,0.04838134356031384,0.17439716191268737,inf,0.0061486647399714035,0.03126600884480676,0.9625853264152219,biomass_08,PFT10,Labile,pft,BaggingRegressor
biomass,8,11,0.9730245326416109,9.183990531126554,0.9591219286716203,6.431918778824288e-06,0.05878562794978555,0.1642420998355448,inf,0.0074013441177641125,0.02881233753670096,0.9637863183455351,biomass_08,PFT11,Labile,pft,BaggingRegressor
biomass,8,12,0.9735627703743541,16.519825826307397,0.985325111236814,6.3035836017276735e-06,0.04276815024157229,0.16259529398370012,inf,0.0038365706697633104,8.60317823305504e-05,0.996077397547906,biomass_08,PFT12,Labile,pft,BaggingRegressor
biomass,8,13,0.9417508762022235,12.768508091466899,1.0225656893761628,1.388867997085753e-05,0.0330467048030574,0.2413485525081443,inf,0.003016824113777036,0.043497099914792926,0.9534860759714301,biomass_08,PFT13,Labile,pft,BaggingRegressor
biomass,8,14,0.8041477508134454,5.748274583371763,0.8210689559053016,4.6698199615296764e-05,0.02982428659868609,0.44255197342973696,inf,0.001496144288207365,0.03666648181492032,0.9618373738968723,biomass_08,PFT14,Labile,pft,BaggingRegressor
biomass,8,15,0.9297774180425258,11.04448708782603,0.8976207918881544,1.6743581773360578e-05,0.07159521741814243,0.26499543761633754,0.49462925387396545,0.003891316914435836,0.0694666858643289,0.9266419972212352,biomass_08,PFT15,Labile,pft,BaggingRegressor
litter,1,2,0.9758204292752102,1.8629123838130939,0.9916238319863386,5.765276758414359e-06,0.02596858892837459,0.15549781581999736,inf,0.0034788721383711544,0.0005554719860389778,0.9959656558755899,litter_02_ab,PFT02,StructuralAB,met.or.str,BaggingRegressor
litter,1,3,0.6056032546497835,11.08952033222843,0.8879621647143401,9.403832745594098e-05,0.06738320993489622,0.6280101474898446,inf,0.012936486720465863,0.016006199519748462,0.9710573137597858,litter_03_ab,PFT03,StructuralAB,met.or.str,BaggingRegressor
litter,1,4,0.9691808704143334,1.3619887730982356,0.9456279510238296,7.3483856904307436e-06,0.014333178747492277,0.17555377975328967,inf,2.800529161735604e-05,0.05127680484560548,0.9486951898627772,litter_04_ab,PFT04,StructuralAB,met.or.str,BaggingRegressor
litter,1,5,0.92306847788483,2.9554913348376464,0.9726510130646139,1.834323369460419e-05,0.03198578834732198,0.277365322481326,inf,0.0016500403628412611,0.0015707925524144942,0.9967791670847442,litter_05_ab,PFT05,StructuralAB,met.or.str,BaggingRegressor
litter,1,6,0.9605750162911513,5.546282362751539,0.9754233396888616,9.40032992581039e-06,0.030247268949500868,0.19855725549283956,inf,0.006556631278082785,0.000635624683440075,0.992807744038477,litter_06_ab,PFT06,StructuralAB,met.or.str,BaggingRegressor
litter,1,7,0.9684018898595474,2.597463748190783,0.9395688320618081,7.534122589521358e-06,0.03346709732575705,0.17775857262155484,inf,0.002058373464762031,0.06612232222512464,0.9318193043101133,litter_07_ab,PFT07,StructuralAB,met.or.str,BaggingRegressor
litter,1,8,0.9729233722323612,3.9759468337437087,0.9343319036631474,6.456039048077896e-06,0.034485334147553726,0.16454977291883055,inf,0.008234284065788368,0.10643027474449235,0.8853354411897192,litter_08_ab,PFT08,StructuralAB,met.or.str,BaggingRegressor
litter,1,9,0.977624781503313,1.165098617724682,0.9326946701988703,5.335054481804244e-06,0.025667252640453105,0.14958348336860927,inf,0.01696303557579462,0.15028709960580083,0.8327498648184047,litter_09_ab,PFT09,StructuralAB,met.or.str,BaggingRegressor
litter,1,10,0.9280747427216858,6.451646077472549,0.8919621404841758,1.7149560629068737e-05,0.03975493941426594,0.2681888462973699,inf,0.0004911339709257038,0.07799304305859521,0.9215158229704792,litter_10_ab,PFT10,StructuralAB,met.or.str,BaggingRegressor
litter,1,11,0.8724147952081731,13.296064699345225,0.9492488802539824,3.042088812394537e-05,0.055631049121944734,0.35719071207385406,inf,0.012610773827241021,0.001159535021317176,0.9862296911514419,litter_11_ab,PFT11,StructuralAB,met.or.str,BaggingRegressor
litter,1,12,0.9614742995262175,5.404078549159761,0.9475201849341087,9.185908553596202e-06,0.03190408963621473,0.1962796486490193,inf,3.211649163144827e-07,0.029632529122211277,0.9703671497128724,litter_12_ab,PFT12,StructuralAB,met.or.str,BaggingRegressor
litter,1,13,0.9564694093628908,5.092604153953571,1.0659577272550362,1.0379253847665517e-05,0.022423180235011646,0.2086398586970121,inf,0.00662638010470289,0.16227380769311653,0.8310998122021805,litter_13_ab,PFT13,StructuralAB,met.or.str,BaggingRegressor
litter,1,14,0.5708454036406954,1.846628377092806,0.9974070513829376,0.00010232584557923332,0.029296974933204763,0.655098921048802,inf,0.007163539428576444,0.08591053771764529,0.9069259228537782,litter_14_ab,PFT14,StructuralAB,met.or.str,BaggingRegressor
litter,1,15,0.989568980907282,3.0140711260435933,0.9663551166467215,2.487129015907964e-06,0.030111321700249768,0.10213236065380062,0.11573243313779874,0.008167039458138174,0.08001035748233959,0.9118226030595223,litter_15_ab,PFT15,StructuralAB,met.or.str,BaggingRegressor
litter,2,2,0.9748165353480532,0.5798457912443704,0.9726172637540638,6.004641071041202e-06,0.020888720717515265,0.15869298866662887,inf,0.0003403515997603636,0.008823267920848667,0.9908363804793909,litter_02_be,PFT02,StructuralBE,met.or.str,BaggingRegressor
litter,2,3,0.5802967252482188,4.9589711115990145,0.8592983949655576,0.00010007231157648572,0.06203257217097261,0.6478451008935555,inf,0.022115125409778596,0.009322877626666148,0.9685619969635553,litter_03_be,PFT03,StructuralBE,met.or.str,BaggingRegressor
litter,2,4,0.9704481363665715,0.5991656908676053,0.922055186186129,7.046224042305325e-06,0.016492706189024122,0.17190655494607684,inf,2.5530023186030846e-06,0.14429630728431678,0.8557011397133646,litter_04_be,PFT04,StructuralBE,met.or.str,BaggingRegressor
litter,2,5,0.9261919834112613,1.662767947140812,0.9357567295409515,1.759847796584137e-05,0.022690874386361207,0.27167630847892993,inf,7.029243102245295e-06,0.010413646257898238,0.9895793244989994,litter_05_be,PFT05,StructuralBE,met.or.str,BaggingRegressor
litter,2,6,0.9537347377074598,3.573269213332383,0.9551003776050538,1.1031297637706294e-05,0.027803515831331806,0.21509361285854164,inf,0.0067681716068782325,0.0106230387026212,0.9826087896905007,litter_06_be,PFT06,StructuralBE,met.or.str,BaggingRegressor
litter,2,7,0.9712044826965817,1.4110910799451233,0.9418568439280359,6.865883954081631e-06,0.03407220886889143,0.16969241969934415,inf,0.007763610351604472,0.0698976036458203,0.9223387860025752,litter_07_be,PFT07,StructuralBE,met.or.str,BaggingRegressor
litter,2,8,0.9661470758137543,2.6002707868696966,0.9371739645375017,8.07175111736903e-06,0.03630519261570625,0.18399164162060655,inf,0.001717677525618499,0.06534947461543983,0.9329328478589416,litter_08_be,PFT08,StructuralBE,met.or.str,BaggingRegressor
litter,2,9,0.9916041418769181,0.5387404779145126,0.9744125290555223,2.0018736583409416e-06,0.017240447171578414,0.09162891532197634,inf,0.0028485591900661807,0.0557533188546435,0.9413981219552904,litter_09_be,PFT09,StructuralBE,met.or.str,BaggingRegressor
litter,2,10,0.9078360324316519,3.1448734454690577,0.8635173106118311,2.197519493761279e-05,0.04263604813655757,0.30358518996872697,inf,0.00041452652359485673,0.09776916943743134,0.9018163040389737,litter_10_be,PFT10,StructuralBE,met.or.str,BaggingRegressor
litter,2,11,0.720367739960079,5.195110095175967,0.989905369301239,6.667435861705319e-05,0.06477321285605521,0.5288026664455475,inf,0.033559127155937625,0.04984485379418426,0.9165960190498781,litter_11_be,PFT11,StructuralBE,met.or.str,BaggingRegressor
litter,2,12,0.9711075231823187,1.3699244140656257,0.9742424123037111,6.889002579323131e-06,0.030616792791868713,0.16997787155297958,inf,8.858545712307383e-05,0.0044802014811863656,0.9954312130616906,litter_12_be,PFT12,StructuralBE,met.or.str,BaggingRegressor
litter,2,13,0.9664952773837897,0.9034002310428233,1.0356955574557103,7.988727376301918e-06,0.020828160672150858,0.1830429529269298,inf,0.00385163880576581,0.07787113823824562,0.9182772229559886,litter_13_be,PFT13,StructuralBE,met.or.str,BaggingRegressor
litter,2,14,0.6965244213055442,0.48686469300319585,0.6959766569597907,7.235946082366616e-05,0.023606516257468083,0.5508861758062694,inf,0.0001307312598597357,0.0909108019566531,0.9089584667834872,litter_14_be,PFT14,StructuralBE,met.or.str,BaggingRegressor
litter,2,15,0.9759973801290817,2.243720399953499,0.9469365560441614,5.723085329260449e-06,0.040116863050395773,0.1549277892145832,0.13401250415626106,0.004862579641226432,0.07350107881551846,0.9216363415432552,litter_15_be,PFT15,StructuralBE,met.or.str,BaggingRegressor
litter,3,2,0.9811675679779794,38.937102411125004,0.980406101330656,4.490327139251442e-06,0.02248752497842612,0.13723130846137316,inf,0.00019576157594021636,0.005559090621241761,0.9942451478028179,litter_02_ab,PFT02,WoodyAB,met.or.str,BaggingRegressor
litter,3,3,0.9671563424198232,43.69226265294033,0.9865544407207572,7.831105765421262e-06,0.03259104140145681,0.18122819201265783,inf,0.002860256783505756,0.0002604992385401973,0.9968792439779541,litter_03_ab,PFT03,WoodyAB,met.or.str,BaggingRegressor
litter,3,4,0.9493862522305472,30.136904132220632,0.9548527024905732,1.2068132515367874e-05,0.016581312384523955,0.22497499365363446,inf,0.000755834764161744,0.007951089514995131,0.9912930757208431,litter_04_ab,PFT04,WoodyAB,met.or.str,BaggingRegressor
litter,3,5,0.9394501082991474,58.66835630527925,0.9430049068997562,1.4437265546221401e-05,0.030309796400555106,0.2460688759287784,inf,0.0002078206333697431,0.012123158814004479,0.9876690205526257,litter_05_ab,PFT05,WoodyAB,met.or.str,BaggingRegressor
litter,3,6,0.9476278064311955,65.93567885852629,0.9884887217109215,1.2487409053124576e-05,0.03051631858538911,0.22884971830615064,inf,0.007641444237070965,0.0039436683850848685,0.9884148873778441,litter_06_ab,PFT06,WoodyAB,met.or.str,BaggingRegressor
litter,3,7,0.9527726874881706,50.766989073091096,0.8947875423640324,1.1260684909830586e-05,0.03556188857277491,0.21731845874621303,inf,0.0055751079439524875,0.15433592777326205,0.8400889642827856,litter_07_ab,PFT07,WoodyAB,met.or.str,BaggingRegressor
litter,3,8,0.969792645312153,42.6825281076568,0.9572209750997651,7.202516616081771e-06,0.03902048025000536,0.1738026314180742,inf,0.0037053951914890653,0.02618968132622167,0.9701049234822893,litter_08_ab,PFT08,WoodyAB,met.or.str,BaggingRegressor
litter,3,9,0.9810003164887925,10.555949159176278,0.9679630896031233,4.530205892038023e-06,0.024834370040219513,0.1378393394906094,inf,0.00028949143197160173,0.027359814150023646,0.9723506944180047,litter_09_ab,PFT09,WoodyAB,met.or.str,BaggingRegressor
litter,3,10,0.9623607876776209,48.087510783941,1.000111014477412,8.97453798816859e-06,0.028064492406973805,0.1940082790047349,inf,0.0053880004407965455,0.009246127053880275,0.9853658725053231,litter_10_ab,PFT10,WoodyAB,met.or.str,BaggingRegressor
litter,3,11,0.9821455378708239,93.0760469368875,0.9770986115122103,4.257144046060105e-06,0.030568552297157218,0.13362059021414358,inf,0.00027829460583901356,0.011096691528635584,0.9886250138655254,litter_11_ab,PFT11,WoodyAB,met.or.str,BaggingRegressor
litter,3,12,0.9796386323003442,46.21134523933439,0.9995053557991417,4.854880233585084e-06,0.02720056179231871,0.14269326438082436,inf,0.009949179858931517,0.004469116278323303,0.9855817038627452,litter_12_ab,PFT12,WoodyAB,met.or.str,BaggingRegressor
litter,3,13,0.9421877535782919,51.51365623443614,1.0252064529117313,1.3784512737650957e-05,0.023999544784456258,0.2404417734540072,inf,0.003320868056469224,0.04791509574916757,0.9487640361943631,litter_13_ab,PFT13,WoodyAB,met.or.str,BaggingRegressor
litter,3,14,0.9118180648462073,14.476951909152127,0.9706341146093259,2.1025735611300104e-05,0.02249854834069085,0.2969544327902728,inf,0.0016591671343711852,0.002399470847209296,0.9959413620184194,litter_14_ab,PFT14,WoodyAB,met.or.str,BaggingRegressor
litter,3,15,0.9747249222759045,39.07616801154554,0.9475858837781888,6.026484912755255e-06,0.04186945172673619,0.15898137540006232,0.15655198796490186,0.0015056173307151446,0.06528308083184725,0.9332113018374377,litter_15_ab,PFT15,WoodyAB,met.or.str,BaggingRegressor
litter,4,2,0.9805731390603838,11.06171285451691,0.9774036990735944,4.632060309875113e-06,0.02109259638510203,0.1393802745714623,inf,4.878595188577406e-05,0.008655748184318959,0.9912954658637954,litter_02_be,PFT02,WoodyBE,met.or.str,BaggingRegressor
litter,4,3,0.965663965101765,13.840702101058094,0.9979934039266288,8.186942035821419e-06,0.028264279908605375,0.18529985131735816,inf,0.005200055265935653,0.00651819147648025,0.988281753257584,litter_03_be,PFT03,WoodyBE,met.or.str,BaggingRegressor
litter,4,4,0.9781206629236622,8.188531259834408,0.9683338868887292,5.21681856851163e-06,0.013330998744536016,0.14791665584489727,inf,0.0020395973549236415,0.0200957692037826,0.9778646334412937,litter_04_be,PFT04,WoodyBE,met.or.str,BaggingRegressor
litter,4,5,0.9067041458963864,31.769414335571557,0.9820719039408882,2.2245077277924082e-05,0.028192136796117467,0.30544370038292423,inf,0.002773653961782199,0.008519633876102661,0.9887067121621151,litter_05_be,PFT05,WoodyBE,met.or.str,BaggingRegressor
litter,4,6,0.9282550207543615,33.87790655037209,0.9828175644157456,1.7106575881172754e-05,0.031696067311608365,0.2678525326474225,inf,0.008611526973539386,0.004624643549321956,0.9867638294771387,litter_06_be,PFT06,WoodyBE,met.or.str,BaggingRegressor
litter,4,7,0.9758963112680482,19.49536874059515,0.9363054826772564,5.747183770136323e-06,0.03168193165830026,0.15525362711367408,inf,0.010025452205198234,0.11731970606858967,0.8726548417262122,litter_07_be,PFT07,WoodyBE,met.or.str,BaggingRegressor
litter,4,8,0.9701481527152205,23.224098919730583,0.9429621243073424,7.117750902427151e-06,0.04236191556066461,0.1727768713826578,inf,0.009218515901219821,0.062464313521608014,0.9283171705771721,litter_08_be,PFT08,WoodyBE,met.or.str,BaggingRegressor
litter,4,9,0.9870035799830768,6.38305330773704,0.9457359225148765,3.0988125934485583e-06,0.02194472737894065,0.11400184216460388,inf,0.009839549167594261,0.18498357061471465,0.805176880217691,litter_09_be,PFT09,WoodyBE,met.or.str,BaggingRegressor
litter,4,10,0.9566179212994781,15.77376902122702,0.9598577030773995,1.0343843276233165e-05,0.03315790436407724,0.20828364962358878,inf,0.004608864809002074,0.008083625012867801,0.9873075101781301,litter_10_be,PFT10,WoodyBE,met.or.str,BaggingRegressor
litter,4,11,0.9568032435573682,17.8390681681553,0.9782205294625148,1.0299655804156362e-05,0.039385131705723816,0.20783829397546497,inf,0.00213542154514042,1.1954118931493064e-06,0.9978633830429665,litter_11_be,PFT11,WoodyBE,met.or.str,BaggingRegressor
litter,4,12,0.9857426064772395,7.813537247845673,0.9928039060830809,3.3994738967001528e-06,0.023811362479639792,0.11940432790632188,inf,0.005096226787867922,7.547190136932159e-07,0.9949030184931185,litter_12_be,PFT12,WoodyBE,met.or.str,BaggingRegressor
litter,4,13,0.9861080104819633,3.054376763110995,1.0152487858391424,3.3123484783110973e-06,0.014765177952037484,0.1178642843190283,inf,0.0012932090126669415,0.03466625870462088,0.9640405322827121,litter_13_be,PFT13,WoodyBE,met.or.str,BaggingRegressor
litter,4,14,0.8679730341452487,3.4855152824447204,0.9345309339749107,3.147996324624493e-05,0.026144606515676384,0.3633551511328155,inf,0.0015708113086881927,1.4705365593109495e-06,0.9984277181547525,litter_14_be,PFT14,WoodyBE,met.or.str,BaggingRegressor
litter,4,15,0.9668082421071486,19.332678631738904,0.94443656394158,7.914105363102392e-06,0.04010289464906531,0.1821860529591973,0.14498339350271208,6.176419777189432e-05,0.047625549083846655,0.9523126867183814,litter_15_be,PFT15,WoodyBE,met.or.str,BaggingRegressor
